,title,source,date,datetime,desc,link
219,"trueDigital to List First Margined, Physically-Delivered Bitcoin ...",,"Oct 3, 2018",2018-10-03 12:00:00,"3, 2018 /PRNewswire/ -- trueDigital will launch the first margined, physically-delivered Bitcoin swap contracts, enabling institutional investors to manage exposure ...",https://www.prnewswire.com/news-releases/truedigital-to-list-first-margined-physically-delivered-bitcoin-swaps-300723540.html
220,Palestinians Are Using Bitcoin to Transact Across Borders Amid Conflict - CoinDesk,CoinDesk,"Sep 17, 2018",2018-09-17 04:00:00,"For a small but growing community of users in the Palestinian territories of the Gaza Strip and the West Bank, bitcoin has become a lifeline. Ahmed Ismail, a ...",https://www.coindesk.com/crypto-gaza-west-bank-bitcoin-palestine
221,Palestinians Are Using Bitcoin to Transact Across Borders Amid Conflict - CoinDesk,CoinDesk,"Sep 17, 2018",2018-09-17 12:00:00,"For a small but growing community of users in the Palestinian territories of the Gaza Strip and the West Bank, bitcoin has become a lifeline. Ahmed Ismail, a ...",https://www.coindesk.com/crypto-gaza-west-bank-bitcoin-palestine
222,"Bitcoin is Still at an Early Stage: If You Hold 0.28 BTC, You’re Part of the 1%",CCN.com,"Oct 3, 2018",2018-10-03 04:00:00,"Due to the fixed supply of Bitcoin, former Google Product Director Steve Lee stated that only 1 percent of the world's population can own more than 0.28 BTC.",https://www.ccn.com/bitcoin-is-still-at-an-early-stage-if-you-hold-0-28-btc-youre-part-of-the-1/
223,"Bitcoin is Still at an Early Stage: If You Hold 0.28 BTC, You’re Part of the 1%",CCN.com,"Oct 3, 2018",2018-10-03 12:00:00,"Due to the fixed supply of Bitcoin, former Google Product Director Steve Lee stated that only 1 percent of the world's population can own more than 0.28 BTC.",https://www.ccn.com/bitcoin-is-still-at-an-early-stage-if-you-hold-0-28-btc-youre-part-of-the-1/
224,Bitcoin Runs on Paranoia. That’s the Beauty of It.,BloombergQuint,"Sep 27, 2018",2018-09-27 04:00:00,"Bitcoin Runs on Paranoia. That's the Beauty of It. · (Bloomberg Opinion) -- Traditionally, the only sort of financial system that works at scale is one decided by courts ...",https://www.bloombergquint.com/gadfly/bitcoin-security-does-not-depend-on-strength-or-government
225,Bitcoin Runs on Paranoia. That’s the Beauty of It.,BloombergQuint,"Sep 27, 2018",2018-09-27 12:00:00,"Bitcoin Runs on Paranoia. That's the Beauty of It. · (Bloomberg Opinion) -- Traditionally, the only sort of financial system that works at scale is one decided by courts ...",https://www.bloombergquint.com/gadfly/bitcoin-security-does-not-depend-on-strength-or-government
226,"Bitcoin's Proof-of-Work Can Be Made More Efficient, IBM Research Claims - CoinDesk",CoinDesk,"Oct 3, 2018",2018-10-03 04:00:00,"Proof-of-work (PoW), the consensus mechanism that secures bitcoin and numerous other cryptocurrency blockchains, has given the technology a reputation for ...",https://www.coindesk.com/bitcoins-proof-of-work-can-be-made-more-efficient-ibm-research-claims
227,"Bitcoin's Proof-of-Work Can Be Made More Efficient, IBM Research Claims - CoinDesk",CoinDesk,"Oct 3, 2018",2018-10-03 12:00:00,"Proof-of-work (PoW), the consensus mechanism that secures bitcoin and numerous other cryptocurrency blockchains, has given the technology a reputation for ...",https://www.coindesk.com/bitcoins-proof-of-work-can-be-made-more-efficient-ibm-research-claims
228,Bitcoin Blackmail Scam Found in Fellsmere,,"Oct 1, 2018",2018-10-01 04:00:00,"Bitcoin scam surfaces in Fellsmere, Florida. Fellsmere police received a telephone call today from an area resident regarding a ...",https://www.sebastiandaily.com/crime/bitcoin-blackmail-scam-found-in-fellsmere-12959/
229,Bitcoin Blackmail Scam Found in Fellsmere,,"Oct 1, 2018",2018-10-01 12:00:00,"Bitcoin scam surfaces in Fellsmere, Florida. Fellsmere police received a telephone call today from an area resident regarding a ...",https://www.sebastiandaily.com/crime/bitcoin-blackmail-scam-found-in-fellsmere-12959/
230,Website using fake comments attributed to DPM Tharman to ...,CNA,"Sep 22, 2018",2018-09-22 04:00:00,"THIS Will Make You Rich In Just 7 Days!"" fake tharman bitcoin A second fraudulent website has been similarly soliciting investments in bitcoins, using fabricated ...",https://www.channelnewsasia.com/news/singapore/website-using-fake-comments-attributed-to-dpm-tharman-to-solicit-10734478
231,Website using fake comments attributed to DPM Tharman to ...,CNA,"Sep 22, 2018",2018-09-22 12:00:00,"THIS Will Make You Rich In Just 7 Days!"" fake tharman bitcoin A second fraudulent website has been similarly soliciting investments in bitcoins, using fabricated ...",https://www.channelnewsasia.com/news/singapore/website-using-fake-comments-attributed-to-dpm-tharman-to-solicit-10734478
232,There's A Giant Bitcoin Rat on Wall Street And It's Staring Down the Fed - CoinDesk,CoinDesk,"Oct 9, 2018",2018-10-09 04:00:00,"“Bitcoin will take you apart,” the rat seems to argue from its perch in front of the Federal Reserve Bank of New York's iconic stone exterior. On its piercing blue ...",https://www.coindesk.com/theres-a-giant-bitcoin-rat-on-wall-street-and-its-staring-at-the-fed
233,There's A Giant Bitcoin Rat on Wall Street And It's Staring Down the Fed - CoinDesk,CoinDesk,"Oct 9, 2018",2018-10-09 12:00:00,"“Bitcoin will take you apart,” the rat seems to argue from its perch in front of the Federal Reserve Bank of New York's iconic stone exterior. On its piercing blue ...",https://www.coindesk.com/theres-a-giant-bitcoin-rat-on-wall-street-and-its-staring-at-the-fed
234,Chinese man arrested for stealing electricity to mine Bitcoin,TheNextWeb,"Oct 8, 2018",2018-10-08 04:00:00,A Chinese man has been stealing electricity from a local railway network operator in order to power his Bitcoin mining rigs. Exact details of how the man stole the ...,https://thenextweb.com/news/chinese-man-stealing-electricity-mining
235,Chinese man arrested for stealing electricity to mine Bitcoin,TheNextWeb,"Oct 8, 2018",2018-10-08 12:00:00,A Chinese man has been stealing electricity from a local railway network operator in order to power his Bitcoin mining rigs. Exact details of how the man stole the ...,https://thenextweb.com/news/chinese-man-stealing-electricity-mining
236,Bitcoin 'Breakthrough' Claims Block Size Increase Possible Without Hard Fork - CoinDesk,CoinDesk,"Oct 5, 2018",2018-10-05 04:00:00,"Those were the prevailing opinions leading up to Mark Friedenbach's much-anticipated talk at Scaling Bitcoin Friday, where the Blockstream co-founder ...",https://www.coindesk.com/bitcoin-breakthrough-tech-forward-blocks
237,Bitcoin 'Breakthrough' Claims Block Size Increase Possible Without Hard Fork - CoinDesk,CoinDesk,"Oct 5, 2018",2018-10-05 12:00:00,"Those were the prevailing opinions leading up to Mark Friedenbach's much-anticipated talk at Scaling Bitcoin Friday, where the Blockstream co-founder ...",https://www.coindesk.com/bitcoin-breakthrough-tech-forward-blocks
238,Binance Opens its First Fiat To Crypto Exchange in Uganda,Bitcoin News,"Oct 16, 2018",2018-10-16 04:00:00,"The exchange will initially support trading of the local shilling unit with bitcoin core (BTC) and ethereum (ETH), Binance said. More trading pairs are to be added ...",https://news.bitcoin.com/binance-opens-fiat-to-crypto-exchange-in-uganda/
239,Binance Opens its First Fiat To Crypto Exchange in Uganda,Bitcoin News,"Oct 16, 2018",2018-10-16 12:00:00,"The exchange will initially support trading of the local shilling unit with bitcoin core (BTC) and ethereum (ETH), Binance said. More trading pairs are to be added ...",https://news.bitcoin.com/binance-opens-fiat-to-crypto-exchange-in-uganda/
240,Bitcoin Price Stability: A Bullish Or Bearish Sign?,Forbes,"Oct 13, 2018",2018-10-13 04:00:00,"Greg Giordano owns bitcoin.] Elliott Prechter, Head of Computer Analysis at Elliott Wave International, disagrees. He sees Bitcoin in a bear market. “After an 8 year ...",https://www.forbes.com/sites/panosmourdoukoutas/2018/10/13/bitcoin-price-stability-a-bullish-or-bearish-sign/
241,Bitcoin Price Stability: A Bullish Or Bearish Sign?,Forbes,"Oct 13, 2018",2018-10-13 12:00:00,"Greg Giordano owns bitcoin.] Elliott Prechter, Head of Computer Analysis at Elliott Wave International, disagrees. He sees Bitcoin in a bear market. “After an 8 year ...",https://www.forbes.com/sites/panosmourdoukoutas/2018/10/13/bitcoin-price-stability-a-bullish-or-bearish-sign/
242,Longhash Launches Bitcoin Tracker to Find 'Dirty Money ...,Bitcoin News,"Sep 24, 2018",2018-09-24 04:00:00,"Bitcoin transactions are pseudonymous, which makes them attractive to criminals.” And while that statement can for sure trigger a great many Bitcoiners to outrage, ...",https://news.bitcoin.com/longhash-launches-bitcoin-tracker-to-find-dirty-money/
243,Longhash Launches Bitcoin Tracker to Find 'Dirty Money ...,Bitcoin News,"Sep 24, 2018",2018-09-24 12:00:00,"Bitcoin transactions are pseudonymous, which makes them attractive to criminals.” And while that statement can for sure trigger a great many Bitcoiners to outrage, ...",https://news.bitcoin.com/longhash-launches-bitcoin-tracker-to-find-dirty-money/
244,eCash Founder David Chaum Makes Bold Promises with Elixxir Blockchain,Bitcoin Magazine,"Sep 21, 2018",2018-09-21 04:00:00,"Over 30 years after creating eCash, a predecessor of bitcoin and other cryptocurrencies which spawned the Cypherpunk movement of the 1980s, Dr. David ...",https://bitcoinmagazine.com/business/ecash-founder-david-chaum-makes-bold-promises-elixxir-blockchain
245,eCash Founder David Chaum Makes Bold Promises with Elixxir Blockchain,Bitcoin Magazine,"Sep 21, 2018",2018-09-21 12:00:00,"Over 30 years after creating eCash, a predecessor of bitcoin and other cryptocurrencies which spawned the Cypherpunk movement of the 1980s, Dr. David ...",https://bitcoinmagazine.com/business/ecash-founder-david-chaum-makes-bold-promises-elixxir-blockchain
246,Portal Network Developers Announce Bitcoin Cash Name ...,Bitcoin News,"Oct 1, 2018",2018-10-01 04:00:00,Can Human Readable Names Replace Traditional Bitcoin Cash Addresses? · The Many Attempts to Create a Crypto-Fueled Name Service System.,https://news.bitcoin.com/portal-network-developers-announce-bitcoin-cash-name-service/
247,Portal Network Developers Announce Bitcoin Cash Name ...,Bitcoin News,"Oct 1, 2018",2018-10-01 12:00:00,Can Human Readable Names Replace Traditional Bitcoin Cash Addresses? · The Many Attempts to Create a Crypto-Fueled Name Service System.,https://news.bitcoin.com/portal-network-developers-announce-bitcoin-cash-name-service/
248,What is Nano? Introduction to Bitcoin's Speedy Competitor,Crypto Briefing,"Sep 18, 2018",2018-09-18 04:00:00,"Leaner and faster than Bitcoin, Nano has had some issues as its token hit the market, yet the team continues coming up with more innovative ways to market ...",https://cryptobriefing.com/what-is-nano-introduction-to-bitcoins-speedy-competitor/
249,What is Nano? Introduction to Bitcoin's Speedy Competitor,Crypto Briefing,"Sep 18, 2018",2018-09-18 12:00:00,"Leaner and faster than Bitcoin, Nano has had some issues as its token hit the market, yet the team continues coming up with more innovative ways to market ...",https://cryptobriefing.com/what-is-nano-introduction-to-bitcoins-speedy-competitor/
250,Read Copay Bitcoin Wallet Review,PCMag,"Sep 18, 2018",2018-09-18 04:00:00,"While it's Bitcoin-only, Copay Bitcoin Wallet has a lot going for it. This cryptocurrency wallet is easy to use, supports multi-signature accounts, and also supports ...",https://www.pcmag.com/reviews/copay-bitcoin-wallet
251,Read Copay Bitcoin Wallet Review,PCMag,"Sep 18, 2018",2018-09-18 12:00:00,"While it's Bitcoin-only, Copay Bitcoin Wallet has a lot going for it. This cryptocurrency wallet is easy to use, supports multi-signature accounts, and also supports ...",https://www.pcmag.com/reviews/copay-bitcoin-wallet
252,Bitcoin Startup Acinq Raises $1.7 Million to Double Down on Lightning - CoinDesk,CoinDesk,"Oct 3, 2018",2018-10-03 04:00:00,"Lightning isn't just a big hit with developers, the promising bitcoin technology is now attracting a little attention from investors. Acinq, one of the leading startups ...",https://www.coindesk.com/bitcoin-acinq-raises-1-7-million-lightning
253,Bitcoin Startup Acinq Raises $1.7 Million to Double Down on Lightning - CoinDesk,CoinDesk,"Oct 3, 2018",2018-10-03 12:00:00,"Lightning isn't just a big hit with developers, the promising bitcoin technology is now attracting a little attention from investors. Acinq, one of the leading startups ...",https://www.coindesk.com/bitcoin-acinq-raises-1-7-million-lightning
254,"Yes, Bitcoin is Still in a Bear Market",,"Sep 20, 2018",2018-09-20 04:00:00,"Bitcoin is getting drubbed this year, so it does not take much to convince crypto market observers that the marquee digital currency is in a bear market. Plenty of ...",https://www.foxbusiness.com/markets/yes-bitcoin-is-still-in-a-bear-market
255,"Yes, Bitcoin is Still in a Bear Market",,"Sep 20, 2018",2018-09-20 12:00:00,"Bitcoin is getting drubbed this year, so it does not take much to convince crypto market observers that the marquee digital currency is in a bear market. Plenty of ...",https://www.foxbusiness.com/markets/yes-bitcoin-is-still-in-a-bear-market
256,Bitcoin Stumble Shows Bitmain a Ghost of Crises Past,Bloomberg.com,"Sep 18, 2018",2018-09-18 04:00:00,"Bitcoin Stumble Shows Bitmain a Ghost of Crises Past. A cash crunch at customers could see things unravel quickly. By. Tim Culpan. September 18, 2018, 3:00 ...",https://www.bloomberg.com/opinion/articles/2018-09-18/bitcoin-stumble-shows-bitmain-a-ghost-of-crises-past
257,Bitcoin Stumble Shows Bitmain a Ghost of Crises Past,Bloomberg.com,"Sep 18, 2018",2018-09-18 12:00:00,"Bitcoin Stumble Shows Bitmain a Ghost of Crises Past. A cash crunch at customers could see things unravel quickly. By. Tim Culpan. September 18, 2018, 3:00 ...",https://www.bloomberg.com/opinion/articles/2018-09-18/bitcoin-stumble-shows-bitmain-a-ghost-of-crises-past
258,Blockchain & Bitcoin Conference Belarus in October: What will ...,CoinGeek,"Oct 4, 2018",2018-10-04 04:00:00,"This year, Blockchain & Bitcoin Conference Belarus will give special attention to legal issues. What laws will help in anti-money laundering, how to launch an ICO ...",https://coingeek.com/blockchain-bitcoin-conference-belarus-october-will-keynote-speakers-talk/
259,Blockchain & Bitcoin Conference Belarus in October: What will ...,CoinGeek,"Oct 4, 2018",2018-10-04 12:00:00,"This year, Blockchain & Bitcoin Conference Belarus will give special attention to legal issues. What laws will help in anti-money laundering, how to launch an ICO ...",https://coingeek.com/blockchain-bitcoin-conference-belarus-october-will-keynote-speakers-talk/
260,Crypto Viral: Ripple and XRP Surging As Tron (TRX) Passes Bitcoin (BTC) and Ethereum (ETH),The Daily Hodl,"Sep 22, 2018",2018-09-22 04:00:00,"As for Bitcoin, searches have remained consistent through the same time period. The popular “Bitcoin vs. Beyoncé” comparison currently has Beyoncé on top by a ...",https://dailyhodl.com/2018/09/22/crypto-viral-ripple-and-xrp-surging-as-tron-trx-passes-bitcoin-btc-and-ethereum-eth/
